Code,Reg,Dep,PopulationTotal,Level
80322,32,80,164.0,Municipality
80324,32,80,154.0,Municipality
80325,32,80,51.0,Municipality
80326,32,80,108.0,Municipality
80327,32,80,161.0,Municipality
80328,32,80,518.0,Municipality
80329,32,80,175.0,Municipality
80330,32,80,238.0,Municipality
80331,32,80,301.0,Municipality
80332,32,80,398.999999999998,Municipality
80333,32,80,1259.0,Municipality
80334,32,80,93.0,Municipality
80335,32,80,267.999999999999,Municipality
80336,32,80,80.0000000000001,Municipality
80337,32,80,208.0,Municipality
80338,32,80,1837.0,Municipality
80339,32,80,158.0,Municipality
80340,32,80,193.0,Municipality
80341,32,80,417.000000000001,Municipality
80342,32,80,460.999999999999,Municipality
80343,32,80,176.0,Municipality
80344,32,80,194.000000000001,Municipality
80345,32,80,552.0,Municipality
80346,32,80,177.0,Municipality
80347,32,80,151.0,Municipality
80348,32,80,176.0,Municipality
80349,32,80,133.0,Municipality
80350,32,80,513.0,Municipality
80351,32,80,263.000000000001,Municipality
80352,32,80,154.0,Municipality
80353,32,80,139.0,Municipality
80354,32,80,203.000000000001,Municipality
80355,32,80,105.0,Municipality
80356,32,80,86.0,Municipality
80357,32,80,243.0,Municipality
80358,32,80,148.0,Municipality
80359,32,80,293.0,Municipality
80360,32,80,2207.0,Municipality
80361,32,80,74.0,Municipality
80362,32,80,323.999999999999,Municipality
80364,32,80,741.999999999997,Municipality
80365,32,80,176.0,Municipality
80366,32,80,490.0,Municipality
80367,32,80,183.000000000001,Municipality
80368,32,80,4569.00000000002,Municipality
80369,32,80,233.0,Municipality
80371,32,80,105.0,Municipality
80372,32,80,132.0,Municipality
80373,32,80,2547.99999999999,Municipality
80374,32,80,281.0,Municipality
80375,32,80,346.0,Municipality
80376,32,80,639.999999999999,Municipality
80377,32,80,428.000000000001,Municipality
80378,32,80,61.0,Municipality
80379,32,80,771.0,Municipality
80380,32,80,254.000000000001,Municipality
80381,32,80,40.0000000000001,Municipality
80383,32,80,93.9999999999997,Municipality
80384,32,80,176.0,Municipality
80385,32,80,432.999999999999,Municipality
80386,32,80,181.999999999999,Municipality
80387,32,80,318.0,Municipality
80388,32,80,220.0,Municipality
80390,32,80,407.0,Municipality
80391,32,80,86.0,Municipality
80392,32,80,586.000000000002,Municipality
80393,32,80,324.0,Municipality
80395,32,80,292.999999999999,Municipality
80396,32,80,335.0,Municipality
80397,32,80,94.0,Municipality
80399,32,80,360.0,Municipality
80400,32,80,440.000000000001,Municipality
80401,32,80,137.0,Municipality
80402,32,80,127.0,Municipality
80403,32,80,177.000000000001,Municipality
80404,32,80,140.0,Municipality
80405,32,80,422.000000000001,Municipality
80406,32,80,1325.0,Municipality
80407,32,80,149.0,Municipality
80408,32,80,343.0,Municipality
80409,32,80,177.0,Municipality
80410,32,80,4611.0,Municipality
80411,32,80,500.999999999999,Municipality
80412,32,80,630.0,Municipality
80413,32,80,91.9999999999998,Municipality
80414,32,80,124.0,Municipality
80415,32,80,1016.0,Municipality
80416,32,80,775.0,Municipality
80417,32,80,1641.0,Municipality
80418,32,80,84.0,Municipality
80420,32,80,180.0,Municipality
80421,32,80,291.0,Municipality
80422,32,80,580.0,Municipality
80423,32,80,394.000000000001,Municipality
80424,32,80,537.999999999998,Municipality
80425,32,80,126.0,Municipality
80426,32,80,424.0,Municipality
80427,32,80,363.0,Municipality
80428,32,80,128.0,Municipality
80429,32,80,195.0,Municipality
80430,32,80,223.999999999999,Municipality
80431,32,80,614.0,Municipality
80432,32,80,183.0,Municipality
80433,32,80,45.0,Municipality
80434,32,80,189.0,Municipality
80435,32,80,57.0,Municipality
80436,32,80,516.0,Municipality
80437,32,80,117.0,Municipality
80438,32,80,507.0,Municipality
80439,32,80,169.0,Municipality
80440,32,80,150.0,Municipality
80442,32,80,1180.0,Municipality
80443,32,80,1679.0,Municipality
80444,32,80,665.0,Municipality
80445,32,80,268.0,Municipality
80446,32,80,784.999999999997,Municipality
80449,32,80,76.0,Municipality
80450,32,80,113.0,Municipality
80451,32,80,113.0,Municipality
80452,32,80,518.0,Municipality
80453,32,80,150.0,Municipality
80455,32,80,85.0,Municipality
80456,32,80,549.999999999998,Municipality
80458,32,80,470.999999999998,Municipality
80459,32,80,117.0,Municipality
80460,32,80,65.0,Municipality
80461,32,80,222.0,Municipality
80462,32,80,352.000000000001,Municipality
80463,32,80,702.999999999999,Municipality
80464,32,80,915.0,Municipality
80465,32,80,195.0,Municipality
80466,32,80,131.0,Municipality
80467,32,80,203.0,Municipality
80468,32,80,171.0,Municipality
80469,32,80,173.0,Municipality
80470,32,80,167.0,Municipality
80472,32,80,182.000000000001,Municipality
80473,32,80,300.999999999999,Municipality
80474,32,80,400.0,Municipality
80475,32,80,227.0,Municipality
80476,32,80,359.0,Municipality
80477,32,80,219.0,Municipality
80478,32,80,137.0,Municipality
80479,32,80,385.0,Municipality
80480,32,80,111.0,Municipality
80481,32,80,442.0,Municipality
80482,32,80,141.0,Municipality
80484,32,80,397.0,Municipality
80485,32,80,1205.0,Municipality
80485,,,1205.0,Municipality
80486,32,80,621.0,Municipality
80487,32,80,86.0000000000001,Municipality
80488,32,80,1660.0,Municipality
80489,32,80,5621.0,Municipality
80490,32,80,271.0,Municipality
80491,32,80,77.0,Municipality
80493,32,80,281.0,Municipality
80494,32,80,200.0,Municipality
80495,32,80,534.0,Municipality
80496,32,80,156.0,Municipality
80497,32,80,127.0,Municipality
80498,32,80,624.0,Municipality
80499,32,80,299.0,Municipality
80500,32,80,516.0,Municipality
80501,32,80,274.0,Municipality
80502,32,80,106.0,Municipality
80503,32,80,192.0,Municipality
80504,32,80,77.9999999999997,Municipality
80505,32,80,285.0,Municipality
80505,,,285.0,Municipality
80507,32,80,1239.0,Municipality
80508,32,80,53.0,Municipality
80509,32,80,598.999999999999,Municipality
80509,,,598.999999999999,Municipality
80511,32,80,113.0,Municipality
80512,32,80,825.0,Municipality
80513,32,80,178.0,Municipality
80514,32,80,122.0,Municipality
80515,32,80,141.0,Municipality
80516,32,80,200.0,Municipality
80517,32,80,188.000000000001,Municipality
80518,32,80,422.000000000001,Municipality
80519,32,80,503.0,Municipality
80520,32,80,180.0,Municipality
80521,32,80,197.0,Municipality
80522,32,80,106.0,Municipality
80523,32,80,1254.0,Municipality
80524,32,80,588.999999999999,Municipality
80525,32,80,175.0,Municipality
80526,32,80,154.0,Municipality
80527,32,80,309.999999999999,Municipality
80528,32,80,6.0,Municipality
80529,32,80,197.0,Municipality
80530,32,80,604.0,Municipality
80531,32,80,103.0,Municipality
80533,32,80,2825.0,Municipality
80535,32,80,176.0,Municipality
80536,32,80,288.0,Municipality
80537,32,80,88.0,Municipality
80538,32,80,126.0,Municipality
80540,32,80,238.0,Municipality
80541,32,80,188.0,Municipality
80542,32,80,561.000000000002,Municipality
80543,32,80,118.0,Municipality
80544,32,80,188.0,Municipality
80545,32,80,589.0,Municipality
80546,32,80,563.999999999999,Municipality
80547,32,80,211.0,Municipality
80548,32,80,359.000000000001,Municipality
80549,32,80,664.0,Municipality
80550,32,80,144.0,Municipality
80552,32,80,1201.0,Municipality
80553,32,80,322.000000000001,Municipality
80554,32,80,957.999999999999,Municipality
80555,32,80,642.999999999998,Municipality
80556,32,80,557.999999999999,Municipality
80557,32,80,606.000000000001,Municipality
80558,32,80,227.0,Municipality
80559,32,80,145.0,Municipality
80560,32,80,214.0,Municipality
80561,32,80,6255.0,Municipality
80562,32,80,205.0,Municipality
80563,32,80,95.0,Municipality
80565,32,80,82.0,Municipality
80566,32,80,327.0,Municipality
80568,32,80,352.0,Municipality
80569,32,80,312.0,Municipality
80570,32,80,3979.99999999999,Municipality
80571,32,80,517.999999999999,Municipality
80572,32,80,371.0,Municipality
80573,32,80,406.000000000001,Municipality
80574,32,80,93.0,Municipality
80575,32,80,86.0,Municipality
80576,32,80,317.0,Municipality
80577,32,80,181.000000000001,Municipality
80578,32,80,716.0,Municipality
80579,32,80,830.999999999999,Municipality
80580,32,80,248.0,Municipality
80582,32,80,987.000000000002,Municipality
80583,32,80,289.0,Municipality
80584,32,80,1080.0,Municipality
80585,32,80,2339.00000000001,Municipality
80586,32,80,156.0,Municipality
80587,32,80,81.0,Municipality
80588,32,80,361.000000000001,Municipality
80589,32,80,96.0,Municipality
80590,32,80,323.0,Municipality
80591,32,80,153.0,Municipality
80592,32,80,521.0,Municipality
80593,32,80,266.0,Municipality
80595,32,80,285.0,Municipality
80596,32,80,222.0,Municipality
80597,32,80,852.999999999999,Municipality
80598,32,80,1316.0,Municipality
80599,32,80,242.999999999999,Municipality
80600,32,80,730.0,Municipality
80601,32,80,387.0,Municipality
80602,32,80,127.0,Municipality
80603,32,80,317.0,Municipality
80604,32,80,74.0,Municipality
80605,32,80,217.000000000001,Municipality
80606,32,80,1171.0,Municipality
80607,32,80,221.0,Municipality
80609,32,80,389.0,Municipality
80611,32,80,929.999999999999,Municipality
80613,32,80,630.0,Municipality
80614,32,80,312.0,Municipality
80615,32,80,446.0,Municipality
80616,32,80,205.0,Municipality
80617,32,80,233.0,Municipality
80618,32,80,1069.0,Municipality
80619,32,80,735.0,Municipality
80620,32,80,7579.0,Municipality
80621,32,80,731.000000000001,Municipality
80621,,,731.000000000001,Municipality
80622,32,80,1337.0,Municipality
80623,32,80,362.999999999999,Municipality
80624,32,80,280.0,Municipality
80625,32,80,1504.0,Municipality
80625,,,1504.0,Municipality
80626,32,80,281.0,Municipality
80627,32,80,878.000000000002,Municipality
80628,32,80,755.0,Municipality
80629,32,80,121.0,Municipality
80630,32,80,2408.0,Municipality
80631,32,80,101.0,Municipality
80632,32,80,2467.0,Municipality
80633,32,80,615.000000000002,Municipality
80634,32,80,839.999999999999,Municipality
80635,32,80,1468.99999999999,Municipality
80637,32,80,283.0,Municipality
80638,32,80,103.0,Municipality
80639,32,80,1211.0,Municipality
80640,32,80,265.999999999999,Municipality
80642,32,80,314.0,Municipality
80643,32,80,551.999999999998,Municipality
80644,32,80,695.0,Municipality
80645,32,80,554.999999999999,Municipality
80646,32,80,87.0000000000002,Municipality
80647,32,80,297.999999999999,Municipality
80648,32,80,120.0,Municipality
80649,32,80,1396.0,Municipality
80650,32,80,648.0,Municipality
80651,32,80,267.0,Municipality
80652,32,80,792.000000000004,Municipality
80654,32,80,563.999999999999,Municipality
80655,32,80,441.0,Municipality
80656,32,80,1102.0,Municipality
80657,32,80,325.0,Municipality
80658,32,80,142.0,Municipality
80659,32,80,282.0,Municipality
80661,32,80,997.000000000001,Municipality
80662,32,80,280.000000000001,Municipality
80663,32,80,343.0,Municipality
80664,32,80,198.0,Municipality
80665,32,80,126.0,Municipality
80666,32,80,29.0,Municipality
80667,32,80,132.0,Municipality
80668,32,80,175.000000000001,Municipality
80669,32,80,366.000000000001,Municipality
80670,32,80,515.0,Municipality
80671,32,80,250.0,Municipality
80672,32,80,679.0,Municipality
80673,32,80,177.999999999999,Municipality
80674,32,80,3551.99999999999,Municipality
80675,32,80,126.0,Municipality
80676,32,80,155.0,Municipality
80677,32,80,1613.0,Municipality
80678,32,80,751.0,Municipality
80679,32,80,587.0,Municipality
80680,32,80,3008.0,Municipality
80681,32,80,305.999999999999,Municipality
80682,32,80,212.000000000001,Municipality
80683,32,80,107.0,Municipality
80684,32,80,112.0,Municipality
80685,32,80,5786.00000000001,Municipality
80686,32,80,726.0,Municipality
80687,32,80,134.0,Municipality
80688,32,80,3101.0,Municipality
80690,32,80,611.0,Municipality
80691,32,80,393.000000000001,Municipality
80692,32,80,1037.0,Municipality
80693,32,80,314.0,Municipality
80694,32,80,352.0,Municipality
80695,32,80,477.0,Municipality
80696,32,80,1205.0,Municipality
80697,32,80,27.0,Municipality
80698,32,80,225.0,Municipality
80699,32,80,111.0,Municipality
80700,32,80,878.000000000001,Municipality
80701,32,80,436.999999999998,Municipality
80702,32,80,1170.0,Municipality
80703,32,80,206.0,Municipality
80704,32,80,377.0,Municipality
80705,32,80,89.0000000000003,Municipality
80706,32,80,1855.0,Municipality
80707,32,80,80.9999999999998,Municipality
80708,32,80,165.0,Municipality
80709,32,80,267.0,Municipality
80710,32,80,392.0,Municipality
80711,32,80,1907.0,Municipality
80713,32,80,282.0,Municipality
80714,32,80,1291.0,Municipality
80716,32,80,1258.0,Municipality
80717,32,80,995.000000000001,Municipality
80718,32,80,1376.0,Municipality
80719,32,80,57.0000000000002,Municipality
80721,32,80,2510.0,Municipality
80722,32,80,495.0,Municipality
80723,32,80,239.0,Municipality
80724,32,80,2845.99999999999,Municipality
80725,32,80,3979.0,Municipality
80726,32,80,267.0,Municipality
80728,32,80,71.0,Municipality
80729,32,80,175.0,Municipality
80730,32,80,932.0,Municipality
80732,32,80,646.999999999998,Municipality
80733,32,80,294.0,Municipality
80734,32,80,208.0,Municipality
80735,32,80,167.999999999999,Municipality
80736,32,80,213.0,Municipality
80737,32,80,162.0,Municipality
80738,32,80,125.0,Municipality
80740,32,80,325.0,Municipality
80741,32,80,182.0,Municipality
80742,32,80,64.0,Municipality
80743,32,80,186.0,Municipality
80744,32,80,59.0,Municipality
80746,32,80,1067.0,Municipality
80747,32,80,140.0,Municipality
80748,32,80,172.0,Municipality
80749,32,80,310.0,Municipality
80750,32,80,155.999999999999,Municipality
80751,32,80,563.0,Municipality
80752,32,80,662.0,Municipality
80753,32,80,129.0,Municipality
80754,32,80,372.0,Municipality
80755,32,80,144.0,Municipality
80756,32,80,62.0,Municipality
80757,32,80,144.0,Municipality
80758,32,80,195.0,Municipality
80759,32,80,353.0,Municipality
80760,32,80,393.0,Municipality
80762,32,80,356.0,Municipality
80763,32,80,358.0,Municipality
80764,32,80,299.000000000001,Municipality
80765,32,80,818.0,Municipality
80766,32,80,461.0,Municipality
80767,32,80,248.0,Municipality
80769,32,80,249.0,Municipality
80770,32,80,548.0,Municipality
80771,32,80,40.0,Municipality
80773,32,80,100.0,Municipality
80774,32,80,288.0,Municipality
80775,32,80,636.0,Municipality
80776,32,80,220.000000000001,Municipality
80777,32,80,151.0,Municipality
80778,32,80,125.0,Municipality
80779,32,80,851.0,Municipality
80780,32,80,395.000000000001,Municipality
80781,32,80,245.999999999999,Municipality
80782,32,80,406.0,Municipality
80783,32,80,86.9999999999996,Municipality
80784,32,80,308.0,Municipality
80785,32,80,540.0,Municipality
80786,32,80,149.0,Municipality
80787,32,80,93.0,Municipality
80788,32,80,163.0,Municipality
80789,32,80,150.0,Municipality
80790,32,80,165.0,Municipality
80791,32,80,734.999999999999,Municipality
80792,32,80,252.0,Municipality
80793,32,80,2368.0,Municipality
80794,32,80,58.0,Municipality
80795,32,80,473.000000000002,Municipality
80796,32,80,189.999999999999,Municipality
80797,32,80,127.0,Municipality
80798,32,80,1422.0,Municipality
80799,32,80,4464.0,Municipality
80800,32,80,152.0,Municipality
80801,32,80,365.999999999999,Municipality
80802,32,80,588.0,Municipality
80803,32,80,274.0,Municipality
80804,32,80,181.0,Municipality
80805,32,80,155.0,Municipality
80806,32,80,473.999999999999,Municipality
80807,32,80,271.0,Municipality
80808,32,80,491.0,Municipality
80809,32,80,482.999999999999,Municipality
80810,32,80,127.0,Municipality
80811,32,80,603.0,Municipality
80812,32,80,142.0,Municipality
80813,32,80,95.9999999999999,Municipality
80814,32,80,437.0,Municipality
80815,32,80,836.999999999997,Municipality
80819,32,80,89.0,Municipality
80820,32,80,757.999999999999,Municipality
80821,32,80,222.0,Municipality
80822,32,80,143.0,Municipality
80823,32,80,150.000000000001,Municipality
80824,32,80,263.0,Municipality
80825,32,80,121.0,Municipality
80826,32,80,815.999999999999,Municipality
80827,32,80,1268.0,Municipality
80828,32,80,60.0000000000001,Municipality
80829,32,80,92.0,Municipality
80830,32,80,244.000000000001,Municipality
80832,32,80,304.0,Municipality
80833,32,80,127.0,Municipality
80834,32,80,514.0,Municipality
80835,32,80,267.0,Municipality
80836,32,80,227.0,Municipality
81001,76,81,223.0,Municipality
81002,76,81,2516.99999999999,Municipality
81003,76,81,938.0,Municipality
81004,76,81,48970.0,Municipality
81005,76,81,509.0,Municipality
81006,76,81,203.0,Municipality
81007,76,81,93.0,Municipality
81008,76,81,293.0,Municipality
81009,76,81,68.0,Municipality
81010,76,81,459.0,Municipality
81011,76,81,980.0,Municipality
81012,76,81,123.000000000001,Municipality
81013,76,81,406.0,Municipality
81014,76,81,508.0,Municipality
81015,76,81,72.0,Municipality
81016,76,81,168.0,Municipality
81017,76,81,164.0,Municipality
81018,76,81,2498.00000000001,Municipality
81019,76,81,144.0,Municipality
81020,76,81,263.0,Municipality
81021,76,81,5892.0,Municipality
81022,76,81,206.0,Municipality
81023,76,81,207.0,Municipality
81024,76,81,361.999999999999,Municipality
81025,76,81,237.0,Municipality
81026,76,81,711.999999999997,Municipality
81027,76,81,162.0,Municipality
81028,76,81,105.0,Municipality
81029,76,81,186.000000000001,Municipality
81030,76,81,118.0,Municipality
81031,76,81,831.000000000001,Municipality
81032,76,81,1125.0,Municipality
81033,76,81,2987.00000000001,Municipality
81034,76,81,397.0,Municipality
81035,76,81,192.0,Municipality
81036,76,81,1261.0,Municipality
81037,76,81,1290.0,Municipality
81038,76,81,2305.0,Municipality
81039,76,81,2016.0,Municipality
81040,76,81,418.999999999999,Municipality
81041,76,81,119.0,Municipality
81042,76,81,2131.0,Municipality
81043,76,81,745.000000000001,Municipality
81044,76,81,289.0,Municipality
81045,76,81,369.0,Municipality
81046,76,81,1530.0,Municipality
81047,76,81,227.999999999999,Municipality
81048,76,81,2601.0,Municipality
81049,76,81,374.999999999999,Municipality
81050,76,81,333.0,Municipality
81051,76,81,1157.0,Municipality
81052,76,81,2121.00000000001,Municipality
81053,76,81,331.0,Municipality
81054,76,81,932.0,Municipality
81055,76,81,339.999999999999,Municipality
81056,76,81,152.0,Municipality
81058,76,81,225.0,Municipality
81059,76,81,678.000000000003,Municipality
81060,76,81,9500.0,Municipality
81061,76,81,199.000000000001,Municipality
81062,76,81,947.0,Municipality
81062,,,947.0,Municipality
81063,76,81,1594.0,Municipality
81064,76,81,1033.0,Municipality
81065,76,81,41636.0,Municipality
81066,76,81,286.0,Municipality
81067,76,81,465.999999999999,Municipality
81068,76,81,155.0,Municipality
81069,76,81,868.999999999997,Municipality
81070,76,81,2874.0,Municipality
81071,76,81,79.9999999999999,Municipality
81072,76,81,131.0,Municipality
81073,76,81,174.0,Municipality
81074,76,81,1558.0,Municipality
81075,76,81,495.0,Municipality
81076,76,81,699.000000000002,Municipality
81077,76,81,398.0,Municipality
81078,76,81,1025.0,Municipality
81079,76,81,792.000000000001,Municipality
81080,76,81,80.0000000000001,Municipality
81081,76,81,1315.0,Municipality
81082,76,81,114.0,Municipality
81083,76,81,249.0,Municipality
81084,76,81,601.0,Municipality
81085,76,81,49.0,Municipality
81086,76,81,172.0,Municipality
81087,76,81,347.0,Municipality
81088,76,81,536.0,Municipality
81089,76,81,141.0,Municipality
81090,76,81,245.0,Municipality
81092,76,81,925.000000000003,Municipality
81093,76,81,680.0,Municipality
81094,76,81,93.0,Municipality
81095,76,81,85.0000000000001,Municipality
81096,76,81,392.0,Municipality
81097,76,81,1323.0,Municipality
81098,76,81,667.0,Municipality
81099,76,81,15294.0,Municipality
81100,76,81,398.0,Municipality
81101,76,81,1252.0,Municipality
81102,76,81,252.0,Municipality
81103,76,81,129.0,Municipality
81104,76,81,1484.0,Municipality
81105,76,81,12618.0,Municipality
81106,76,81,604.000000000001,Municipality
81108,76,81,152.0,Municipality
81109,76,81,447.000000000001,Municipality
81110,76,81,96.0,Municipality
81111,76,81,75.0,Municipality
81112,76,81,909.0,Municipality
81114,76,81,512.0,Municipality
81115,76,81,1410.0,Municipality
81116,76,81,1929.0,Municipality
81117,76,81,749.0,Municipality
81118,76,81,144.0,Municipality
81119,76,81,488.999999999999,Municipality
81120,76,81,6535.0,Municipality
81121,76,81,309.999999999999,Municipality
81122,76,81,77.0000000000003,Municipality
81123,76,81,99.0,Municipality
81124,76,81,2492.0,Municipality
81125,76,81,298.0,Municipality
81126,76,81,171.0,Municipality
81127,76,81,114.0,Municipality
81128,76,81,1689.0,Municipality
81129,76,81,238.0,Municipality
81130,76,81,1823.0,Municipality
81131,76,81,2140.0,Municipality
81132,76,81,866.0,Municipality
81133,76,81,513.0,Municipality
81134,76,81,68.0000000000001,Municipality
81135,76,81,101.0,Municipality
81136,76,81,158.0,Municipality
81137,76,81,81.0,Municipality
81138,76,81,519.0,Municipality
81139,76,81,1783.0,Municipality
81140,76,81,10811.0,Municipality
81141,76,81,140.0,Municipality
81142,76,81,868.0,Municipality
81143,76,81,711.0,Municipality
81144,76,81,4577.00000000001,Municipality
81145,76,81,4694.0,Municipality
81146,76,81,216.0,Municipality
81147,76,81,1141.0,Municipality
81148,76,81,78.0,Municipality
81149,76,81,408.000000000001,Municipality
81150,76,81,421.0,Municipality
81151,76,81,130.0,Municipality
81152,76,81,300.0,Municipality
81154,76,81,76.9999999999998,Municipality
81156,76,81,3200.0,Municipality
81157,76,81,298.0,Municipality
81158,76,81,269.999999999999,Municipality
81159,76,81,386.0,Municipality
81160,76,81,405.0,Municipality
81161,76,81,100.0,Municipality
81162,76,81,187.0,Municipality
81163,76,81,10013.0,Municipality
81164,76,81,490.0,Municipality
81165,76,81,239.0,Municipality
81166,76,81,86.0,Municipality
81167,76,81,106.0,Municipality
81168,76,81,1042.0,Municipality
81169,76,81,97.0,Municipality
81170,76,81,1367.0,Municipality
81171,76,81,1431.0,Municipality
81172,76,81,52.0,Municipality
81173,76,81,304.0,Municipality
81174,76,81,621.999999999999,Municipality
81175,76,81,424.999999999999,Municipality
81176,76,81,103.0,Municipality
81177,76,81,487.999999999999,Municipality
81178,76,81,375.0,Municipality
81179,76,81,290.0,Municipality
81180,76,81,249.0,Municipality
81181,76,81,190.0,Municipality
81182,76,81,2004.0,Municipality
81183,76,81,190.0,Municipality
81184,76,81,33.0,Municipality
81185,76,81,237.0,Municipality
81186,76,81,272.999999999999,Municipality
81187,76,81,208.0,Municipality
81188,76,81,313.0,Municipality
81189,76,81,125.0,Municipality
81190,76,81,514.0,Municipality
81191,76,81,236.0,Municipality
81192,76,81,846.0,Municipality
81193,76,81,333.0,Municipality
81195,76,81,687.0,Municipality
81196,76,81,853.0,Municipality
81197,76,81,215.0,Municipality
81198,76,81,333.000000000001,Municipality
81199,76,81,191.0,Municipality
81200,76,81,435.0,Municipality
81201,76,81,851.000000000001,Municipality
81202,76,81,959.0,Municipality
81203,76,81,547.0,Municipality
81204,76,81,2168.0,Municipality
81205,76,81,187.999999999999,Municipality
81206,76,81,579.0,Municipality
81207,76,81,79.9999999999996,Municipality
81208,76,81,580.000000000001,Municipality
81209,76,81,2832.00000000001,Municipality
81210,76,81,259.0,Municipality
81211,76,81,497.999999999998,Municipality
81212,76,81,130.0,Municipality
81213,76,81,87.0,Municipality
81214,76,81,99.0,Municipality
81215,76,81,644.999999999998,Municipality
81216,76,81,221.0,Municipality
81217,76,81,449.0,Municipality
81218,76,81,3461.0,Municipality
81219,76,81,3236.00000000001,Municipality
81220,76,81,5620.0,Municipality
81221,76,81,241.999999999999,Municipality
81222,76,81,3418.0,Municipality
81223,76,81,55.0,Municipality
81224,76,81,103.0,Municipality
81225,76,81,1048.0,Municipality
81227,76,81,2206.0,Municipality
81228,76,81,450.0,Municipality
81229,76,81,135.0,Municipality
81230,76,81,743.999999999999,Municipality
81231,76,81,367.0,Municipality
81232,76,81,622.0,Municipality
81233,76,81,1710.0,Municipality
81233,,,1710.0,Municipality
81234,76,81,80.0,Municipality
81235,76,81,729.0,Municipality
81236,76,81,229.000000000001,Municipality
81237,76,81,189.0,Municipality
81238,76,81,1577.00000000001,Municipality
81239,76,81,901.999999999996,Municipality
81240,76,81,100.0,Municipality
81242,76,81,265.0,Municipality
81243,76,81,129.0,Municipality
81244,76,81,2165.0,Municipality
81245,76,81,125.0,Municipality
81246,76,81,113.0,Municipality
81247,76,81,210.0,Municipality
81248,76,81,855.0,Municipality
81249,76,81,902.0,Municipality
81250,76,81,289.0,Municipality
81251,76,81,914.999999999998,Municipality
81252,76,81,160.0,Municipality
81253,76,81,462.0,Municipality
81254,76,81,367.999999999999,Municipality
81255,76,81,496.999999999998,Municipality
81256,76,81,75.0,Municipality
81257,76,81,6818.0,Municipality
81258,76,81,431.0,Municipality
81259,76,81,215.0,Municipality
81261,76,81,1046.0,Municipality
81262,76,81,210.0,Municipality
81263,76,81,394.999999999999,Municipality
81264,76,81,93.9999999999996,Municipality
81265,76,81,71.0,Municipality
81266,76,81,1117.0,Municipality
81267,76,81,621.0,Municipality
81268,76,81,72.0,Municipality
81269,76,81,522.0,Municipality
81270,76,81,166.0,Municipality
81271,76,81,9117.0,Municipality
81272,76,81,212.0,Municipality
81273,76,81,3548.0,Municipality
81274,76,81,824.0,Municipality
81275,76,81,186.0,Municipality
81276,76,81,1184.0,Municipality
81277,76,81,587.0,Municipality
81278,76,81,167.0,Municipality
81279,76,81,267.000000000001,Municipality
81280,76,81,257.999999999999,Municipality
81281,76,81,2013.00000000001,Municipality
81282,76,81,33.0,Municipality
81283,76,81,1109.0,Municipality
81284,76,81,1809.00000000001,Municipality
81285,76,81,487.0,Municipality
81286,76,81,636.999999999999,Municipality
81287,76,81,266.0,Municipality
81288,76,81,2836.0,Municipality
81289,76,81,2549.0,Municipality
81290,76,81,165.0,Municipality
81291,76,81,468.0,Municipality
81292,76,81,533.0,Municipality
81293,76,81,339.0,Municipality
81294,76,81,976.000000000002,Municipality
81295,76,81,443.0,Municipality
81297,76,81,1193.0,Municipality
81298,76,81,495.999999999998,Municipality
81299,76,81,372.0,Municipality
81300,76,81,108.0,Municipality
81302,76,81,45.0,Municipality
81303,76,81,409.000000000001,Municipality
81304,76,81,184.0,Municipality
81305,76,81,774.000000000001,Municipality
81306,76,81,852.000000000001,Municipality
81307,76,81,835.0,Municipality
81308,76,81,1316.0,Municipality
81309,76,81,317.0,Municipality
81310,76,81,144.0,Municipality
81311,76,81,813.0,Municipality
81312,76,81,992.000000000001,Municipality
81313,76,81,224.0,Municipality
81314,76,81,534.0,Municipality
81315,76,81,1464.0,Municipality
81316,76,81,224.0,Municipality
81317,76,81,1256.0,Municipality
81318,76,81,148.0,Municipality
81319,76,81,493.999999999999,Municipality
81320,76,81,150.0,Municipality
81321,76,81,85.0,Municipality
81322,76,81,234.0,Municipality
81323,76,81,361.0,Municipality
81324,76,81,220.999999999999,Municipality
81325,76,81,1930.0,Municipality
81326,76,81,378.0,Municipality
82001,76,82,633.000000000002,Municipality
82002,76,82,3246.0,Municipality
82003,76,82,242.0,Municipality
82004,76,82,132.0,Municipality
82005,76,82,1446.0,Municipality
82006,76,82,79.0000000000003,Municipality
82007,76,82,145.0,Municipality
82008,76,82,917.999999999997,Municipality
82009,76,82,41.0,Municipality
82010,76,82,296.000000000001,Municipality
82011,76,82,935.0,Municipality
82012,76,82,567.000000000001,Municipality
82013,76,82,3758.0,Municipality
82014,76,82,265.0,Municipality
82015,76,82,128.0,Municipality
82016,76,82,209.0,Municipality
82017,76,82,1506.0,Municipality
82018,76,82,1113.0,Municipality
82019,76,82,731.0,Municipality
82020,76,82,629.000000000001,Municipality
82021,76,82,189.0,Municipality
82022,76,82,381.999999999999,Municipality
82023,76,82,924.0,Municipality
82024,76,82,248.0,Municipality
82025,76,82,3697.0,Municipality
82026,76,82,608.000000000001,Municipality
82027,76,82,1368.0,Municipality
82028,76,82,764.0,Municipality
82029,76,82,289.000000000001,Municipality
82030,76,82,472.999999999999,Municipality
82031,76,82,1210.0,Municipality
82032,76,82,568.999999999999,Municipality
82033,76,82,13944.0,Municipality
82034,76,82,109.0,Municipality
82035,76,82,318.0,Municipality
82036,76,82,137.0,Municipality
82037,76,82,6863.00000000001,Municipality
82038,76,82,1446.0,Municipality
